query_id,query,query_answer,rank,engine,document_id,dataset_index,source,score,score_type,document_preview
query-010,เหง้าใต้ดินของกระชายจะเป็นส่วนของพืชที่ทำหน้าที่เก็บ养分และต้านทานโรคภัยจากฝูงสัตว์ที่อาจทำลายพืช,สะสมอาหาร,5,ChromaDB,doc-09513,4323,iapp_wiki_qa_squad,0.4755746126174927,distance,ต้นขมิ้นชัน  ชื่อวิทยาศาสตร์ :   Curcuma longa L. วงศ์ :  Zingiberaceaeชื่อสามัญ :   Turmaricชื่ออื่น :   ขมิ้น  ขมิ้นแกง  ขมิ้นหยอก  ขมิ้นหัว  ขี้มิ้น  หมิ้นลั
query-011,"ภาพยนตร์เรื่อง ""องค์บาก"" 2 ออกอากาศในประเทศไทยตามกำหนด วันที่ 5 ธันวาคม พ.ศ. 2551 สร้างรายได้รวมเท่าไหร่?",102.29 ล้านบาท,1,FAISS,doc-02082,892,thaiqa_squad,0.6352188587188721,similarity,องค์บาก 2 องค์บาก 2 () เป็นภาพยนตร์ศิลปะการต่อสู้ ที่นำแสดงโดย ทัชชกร ยีรัมย์ เป็นภาพยนตร์ภาคต่อของ องค์บาก ของสหมงคลฟิล์ม ซึ่งกำกับโดยปรัชญา ปิ่นแก้ว ที่ประสบค
query-011,"ภาพยนตร์เรื่อง ""องค์บาก"" 2 ออกอากาศในประเทศไทยตามกำหนด วันที่ 5 ธันวาคม พ.ศ. 2551 สร้างรายได้รวมเท่าไหร่?",102.29 ล้านบาท,2,FAISS,doc-02081,891,thaiqa_squad,0.6352188587188721,similarity,องค์บาก 2 องค์บาก 2 () เป็นภาพยนตร์ศิลปะการต่อสู้ ที่นำแสดงโดย ทัชชกร ยีรัมย์ เป็นภาพยนตร์ภาคต่อของ องค์บาก ของสหมงคลฟิล์ม ซึ่งกำกับโดยปรัชญา ปิ่นแก้ว ที่ประสบค
query-011,"ภาพยนตร์เรื่อง ""องค์บาก"" 2 ออกอากาศในประเทศไทยตามกำหนด วันที่ 5 ธันวาคม พ.ศ. 2551 สร้างรายได้รวมเท่าไหร่?",102.29 ล้านบาท,3,FAISS,doc-09669,4479,iapp_wiki_qa_squad,0.5466391444206238,similarity,บุญชู 2 น้องใหม่ หรือ บุญชู ภาค 2 เป็นภาพยนตร์ไทย ออกฉายเมื่อปี พ.ศ. 2532 กำกับโดย บัณฑิต ฤทธิ์ถกล โดยค่ายไฟว์สตาร์โปรดักชั่น นำแสดงโดย สันติสุข พรหมศิริ จินตหร
query-011,"ภาพยนตร์เรื่อง ""องค์บาก"" 2 ออกอากาศในประเทศไทยตามกำหนด วันที่ 5 ธันวาคม พ.ศ. 2551 สร้างรายได้รวมเท่าไหร่?",102.29 ล้านบาท,4,FAISS,doc-09668,4478,iapp_wiki_qa_squad,0.5466391444206238,similarity,บุญชู 2 น้องใหม่ หรือ บุญชู ภาค 2 เป็นภาพยนตร์ไทย ออกฉายเมื่อปี พ.ศ. 2532 กำกับโดย บัณฑิต ฤทธิ์ถกล โดยค่ายไฟว์สตาร์โปรดักชั่น นำแสดงโดย สันติสุข พรหมศิริ จินตหร
query-011,"ภาพยนตร์เรื่อง ""องค์บาก"" 2 ออกอากาศในประเทศไทยตามกำหนด วันที่ 5 ธันวาคม พ.ศ. 2551 สร้างรายได้รวมเท่าไหร่?",102.29 ล้านบาท,5,FAISS,doc-09667,4477,iapp_wiki_qa_squad,0.5466391444206238,similarity,บุญชู 2 น้องใหม่ หรือ บุญชู ภาค 2 เป็นภาพยนตร์ไทย ออกฉายเมื่อปี พ.ศ. 2532 กำกับโดย บัณฑิต ฤทธิ์ถกล โดยค่ายไฟว์สตาร์โปรดักชั่น นำแสดงโดย สันติสุข พรหมศิริ จินตหร
query-011,"ภาพยนตร์เรื่อง ""องค์บาก"" 2 ออกอากาศในประเทศไทยตามกำหนด วันที่ 5 ธันวาคม พ.ศ. 2551 สร้างรายได้รวมเท่าไหร่?",102.29 ล้านบาท,1,ChromaDB,doc-02081,891,thaiqa_squad,0.3647805452346802,distance,องค์บาก 2 องค์บาก 2 () เป็นภาพยนตร์ศิลปะการต่อสู้ ที่นำแสดงโดย ทัชชกร ยีรัมย์ เป็นภาพยนตร์ภาคต่อของ องค์บาก ของสหมงคลฟิล์ม ซึ่งกำกับโดยปรัชญา ปิ่นแก้ว ที่ประสบค
query-011,"ภาพยนตร์เรื่อง ""องค์บาก"" 2 ออกอากาศในประเทศไทยตามกำหนด วันที่ 5 ธันวาคม พ.ศ. 2551 สร้างรายได้รวมเท่าไหร่?",102.29 ล้านบาท,2,ChromaDB,doc-02082,892,thaiqa_squad,0.3647805452346802,distance,องค์บาก 2 องค์บาก 2 () เป็นภาพยนตร์ศิลปะการต่อสู้ ที่นำแสดงโดย ทัชชกร ยีรัมย์ เป็นภาพยนตร์ภาคต่อของ องค์บาก ของสหมงคลฟิล์ม ซึ่งกำกับโดยปรัชญา ปิ่นแก้ว ที่ประสบค
query-011,"ภาพยนตร์เรื่อง ""องค์บาก"" 2 ออกอากาศในประเทศไทยตามกำหนด วันที่ 5 ธันวาคม พ.ศ. 2551 สร้างรายได้รวมเท่าไหร่?",102.29 ล้านบาท,3,ChromaDB,doc-09667,4477,iapp_wiki_qa_squad,0.45336049795150757,distance,บุญชู 2 น้องใหม่ หรือ บุญชู ภาค 2 เป็นภาพยนตร์ไทย ออกฉายเมื่อปี พ.ศ. 2532 กำกับโดย บัณฑิต ฤทธิ์ถกล โดยค่ายไฟว์สตาร์โปรดักชั่น นำแสดงโดย สันติสุข พรหมศิริ จินตหร
query-011,"ภาพยนตร์เรื่อง ""องค์บาก"" 2 ออกอากาศในประเทศไทยตามกำหนด วันที่ 5 ธันวาคม พ.ศ. 2551 สร้างรายได้รวมเท่าไหร่?",102.29 ล้านบาท,4,ChromaDB,doc-09669,4479,iapp_wiki_qa_squad,0.45336049795150757,distance,บุญชู 2 น้องใหม่ หรือ บุญชู ภาค 2 เป็นภาพยนตร์ไทย ออกฉายเมื่อปี พ.ศ. 2532 กำกับโดย บัณฑิต ฤทธิ์ถกล โดยค่ายไฟว์สตาร์โปรดักชั่น นำแสดงโดย สันติสุข พรหมศิริ จินตหร
query-011,"ภาพยนตร์เรื่อง ""องค์บาก"" 2 ออกอากาศในประเทศไทยตามกำหนด วันที่ 5 ธันวาคม พ.ศ. 2551 สร้างรายได้รวมเท่าไหร่?",102.29 ล้านบาท,5,ChromaDB,doc-09670,4480,iapp_wiki_qa_squad,0.45336049795150757,distance,บุญชู 2 น้องใหม่ หรือ บุญชู ภาค 2 เป็นภาพยนตร์ไทย ออกฉายเมื่อปี พ.ศ. 2532 กำกับโดย บัณฑิต ฤทธิ์ถกล โดยค่ายไฟว์สตาร์โปรดักชั่น นำแสดงโดย สันติสุข พรหมศิริ จินตหร
query-012,อุทยานแห่งชาติแก่งกรุงของประเทศไทยตั้งอยู่ในจังหวัดอ่างทอง,สุราษฎร์ธานี,1,FAISS,doc-01952,762,thaiqa_squad,0.709320068359375,similarity,อุทยานแห่งชาติแก่งกรุง อุทยานแห่งชาติแก่งกรุง ตั้งอยู่ในพื้นที่จังหวัดสุราษฎร์ธานี ครอบคลุมพื้นที่อำเภอท่าชนะ อำเภอไชยา อำเภอท่าฉาง และอำเภอวิภาวดี เป็นอุทยานที
query-012,อุทยานแห่งชาติแก่งกรุงของประเทศไทยตั้งอยู่ในจังหวัดอ่างทอง,สุราษฎร์ธานี,2,FAISS,doc-01951,761,thaiqa_squad,0.709320068359375,similarity,อุทยานแห่งชาติแก่งกรุง อุทยานแห่งชาติแก่งกรุง ตั้งอยู่ในพื้นที่จังหวัดสุราษฎร์ธานี ครอบคลุมพื้นที่อำเภอท่าชนะ อำเภอไชยา อำเภอท่าฉาง และอำเภอวิภาวดี เป็นอุทยานที
query-012,อุทยานแห่งชาติแก่งกรุงของประเทศไทยตั้งอยู่ในจังหวัดอ่างทอง,สุราษฎร์ธานี,3,FAISS,doc-01950,760,thaiqa_squad,0.709320068359375,similarity,อุทยานแห่งชาติแก่งกรุง อุทยานแห่งชาติแก่งกรุง ตั้งอยู่ในพื้นที่จังหวัดสุราษฎร์ธานี ครอบคลุมพื้นที่อำเภอท่าชนะ อำเภอไชยา อำเภอท่าฉาง และอำเภอวิภาวดี เป็นอุทยานที
query-012,อุทยานแห่งชาติแก่งกรุงของประเทศไทยตั้งอยู่ในจังหวัดอ่างทอง,สุราษฎร์ธานี,4,FAISS,doc-06834,1644,iapp_wiki_qa_squad,0.4884589910507202,similarity,สถานีเกษตรหลวงอ่างขาง เป็นโครงการอันเนื่องมาจากพระราชดำริในพระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดชเพื่อส่งเสริมอาชีพเกษตรกรรม ทดแทนการปลูกฝิ่น สถานีวิจัยแห่งแรก
query-012,อุทยานแห่งชาติแก่งกรุงของประเทศไทยตั้งอยู่ในจังหวัดอ่างทอง,สุราษฎร์ธานี,5,FAISS,doc-06833,1643,iapp_wiki_qa_squad,0.4884589910507202,similarity,สถานีเกษตรหลวงอ่างขาง เป็นโครงการอันเนื่องมาจากพระราชดำริในพระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดชเพื่อส่งเสริมอาชีพเกษตรกรรม ทดแทนการปลูกฝิ่น สถานีวิจัยแห่งแรก
query-012,อุทยานแห่งชาติแก่งกรุงของประเทศไทยตั้งอยู่ในจังหวัดอ่างทอง,สุราษฎร์ธานี,1,ChromaDB,doc-01950,760,thaiqa_squad,0.2906797528266907,distance,อุทยานแห่งชาติแก่งกรุง อุทยานแห่งชาติแก่งกรุง ตั้งอยู่ในพื้นที่จังหวัดสุราษฎร์ธานี ครอบคลุมพื้นที่อำเภอท่าชนะ อำเภอไชยา อำเภอท่าฉาง และอำเภอวิภาวดี เป็นอุทยานที
query-012,อุทยานแห่งชาติแก่งกรุงของประเทศไทยตั้งอยู่ในจังหวัดอ่างทอง,สุราษฎร์ธานี,2,ChromaDB,doc-01951,761,thaiqa_squad,0.2906797528266907,distance,อุทยานแห่งชาติแก่งกรุง อุทยานแห่งชาติแก่งกรุง ตั้งอยู่ในพื้นที่จังหวัดสุราษฎร์ธานี ครอบคลุมพื้นที่อำเภอท่าชนะ อำเภอไชยา อำเภอท่าฉาง และอำเภอวิภาวดี เป็นอุทยานที
query-012,อุทยานแห่งชาติแก่งกรุงของประเทศไทยตั้งอยู่ในจังหวัดอ่างทอง,สุราษฎร์ธานี,3,ChromaDB,doc-01952,762,thaiqa_squad,0.2906797528266907,distance,อุทยานแห่งชาติแก่งกรุง อุทยานแห่งชาติแก่งกรุง ตั้งอยู่ในพื้นที่จังหวัดสุราษฎร์ธานี ครอบคลุมพื้นที่อำเภอท่าชนะ อำเภอไชยา อำเภอท่าฉาง และอำเภอวิภาวดี เป็นอุทยานที
query-012,อุทยานแห่งชาติแก่งกรุงของประเทศไทยตั้งอยู่ในจังหวัดอ่างทอง,สุราษฎร์ธานี,4,ChromaDB,doc-06834,1644,iapp_wiki_qa_squad,0.5115411281585693,distance,สถานีเกษตรหลวงอ่างขาง เป็นโครงการอันเนื่องมาจากพระราชดำริในพระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดชเพื่อส่งเสริมอาชีพเกษตรกรรม ทดแทนการปลูกฝิ่น สถานีวิจัยแห่งแรก
query-012,อุทยานแห่งชาติแก่งกรุงของประเทศไทยตั้งอยู่ในจังหวัดอ่างทอง,สุราษฎร์ธานี,5,ChromaDB,doc-06836,1646,iapp_wiki_qa_squad,0.5115411281585693,distance,สถานีเกษตรหลวงอ่างขาง เป็นโครงการอันเนื่องมาจากพระราชดำริในพระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดชเพื่อส่งเสริมอาชีพเกษตรกรรม ทดแทนการปลูกฝิ่น สถานีวิจัยแห่งแรก
query-013,ฉันยังไม่สามารถแสดงสถานะหรือตำแหน่งของคุณได้ในขณะนี้。,พิพิธภัณฑ์ออร์แซในกรุงปารีสในประเทศฝรั่งเศส,1,FAISS,doc-00689,689,xquad,0.4539157748222351,similarity,การจ่ายยาในประเทศส่วนใหญ่ต้องดำเนินการตาม กฎหมายร้านขายยา; ซึ่งมีข้อกำหนดเกี่ยวกับ วิธีการเก็บรักษา ตำรา และอุปกรณ์ที่ต้องมี ฯลฯ ระบุไว้ เมื่อก่อนเภสัชกรต้องอยู
query-013,ฉันยังไม่สามารถแสดงสถานะหรือตำแหน่งของคุณได้ในขณะนี้。,พิพิธภัณฑ์ออร์แซในกรุงปารีสในประเทศฝรั่งเศส,2,FAISS,doc-00688,688,xquad,0.4539157748222351,similarity,การจ่ายยาในประเทศส่วนใหญ่ต้องดำเนินการตาม กฎหมายร้านขายยา; ซึ่งมีข้อกำหนดเกี่ยวกับ วิธีการเก็บรักษา ตำรา และอุปกรณ์ที่ต้องมี ฯลฯ ระบุไว้ เมื่อก่อนเภสัชกรต้องอยู
query-013,ฉันยังไม่สามารถแสดงสถานะหรือตำแหน่งของคุณได้ในขณะนี้。,พิพิธภัณฑ์ออร์แซในกรุงปารีสในประเทศฝรั่งเศส,3,FAISS,doc-00687,687,xquad,0.4539157748222351,similarity,การจ่ายยาในประเทศส่วนใหญ่ต้องดำเนินการตาม กฎหมายร้านขายยา; ซึ่งมีข้อกำหนดเกี่ยวกับ วิธีการเก็บรักษา ตำรา และอุปกรณ์ที่ต้องมี ฯลฯ ระบุไว้ เมื่อก่อนเภสัชกรต้องอยู
query-013,ฉันยังไม่สามารถแสดงสถานะหรือตำแหน่งของคุณได้ในขณะนี้。,พิพิธภัณฑ์ออร์แซในกรุงปารีสในประเทศฝรั่งเศส,4,FAISS,doc-00686,686,xquad,0.4539157748222351,similarity,การจ่ายยาในประเทศส่วนใหญ่ต้องดำเนินการตาม กฎหมายร้านขายยา; ซึ่งมีข้อกำหนดเกี่ยวกับ วิธีการเก็บรักษา ตำรา และอุปกรณ์ที่ต้องมี ฯลฯ ระบุไว้ เมื่อก่อนเภสัชกรต้องอยู
query-013,ฉันยังไม่สามารถแสดงสถานะหรือตำแหน่งของคุณได้ในขณะนี้。,พิพิธภัณฑ์ออร์แซในกรุงปารีสในประเทศฝรั่งเศส,5,FAISS,doc-00685,685,xquad,0.4539157748222351,similarity,การจ่ายยาในประเทศส่วนใหญ่ต้องดำเนินการตาม กฎหมายร้านขายยา; ซึ่งมีข้อกำหนดเกี่ยวกับ วิธีการเก็บรักษา ตำรา และอุปกรณ์ที่ต้องมี ฯลฯ ระบุไว้ เมื่อก่อนเภสัชกรต้องอยู
query-013,ฉันยังไม่สามารถแสดงสถานะหรือตำแหน่งของคุณได้ในขณะนี้。,พิพิธภัณฑ์ออร์แซในกรุงปารีสในประเทศฝรั่งเศส,1,ChromaDB,doc-05618,428,iapp_wiki_qa_squad,0.5572077035903931,distance,"เลขที่อยู่ไอพี[1] (อังกฤษ: IP address: Internet Protocol address[2]) หรือชื่ออื่นเช่น ที่อยู่ไอพี, หมายเลขไอพี, เลขไอพี, ไอพีแอดเดรส คือฉลากหมายเลขที่กำหนดให้แก"
query-013,ฉันยังไม่สามารถแสดงสถานะหรือตำแหน่งของคุณได้ในขณะนี้。,พิพิธภัณฑ์ออร์แซในกรุงปารีสในประเทศฝรั่งเศส,2,ChromaDB,doc-05619,429,iapp_wiki_qa_squad,0.5572077035903931,distance,"เลขที่อยู่ไอพี[1] (อังกฤษ: IP address: Internet Protocol address[2]) หรือชื่ออื่นเช่น ที่อยู่ไอพี, หมายเลขไอพี, เลขไอพี, ไอพีแอดเดรส คือฉลากหมายเลขที่กำหนดให้แก"
query-013,ฉันยังไม่สามารถแสดงสถานะหรือตำแหน่งของคุณได้ในขณะนี้。,พิพิธภัณฑ์ออร์แซในกรุงปารีสในประเทศฝรั่งเศส,3,ChromaDB,doc-05620,430,iapp_wiki_qa_squad,0.5572077035903931,distance,"เลขที่อยู่ไอพี[1] (อังกฤษ: IP address: Internet Protocol address[2]) หรือชื่ออื่นเช่น ที่อยู่ไอพี, หมายเลขไอพี, เลขไอพี, ไอพีแอดเดรส คือฉลากหมายเลขที่กำหนดให้แก"
query-013,ฉันยังไม่สามารถแสดงสถานะหรือตำแหน่งของคุณได้ในขณะนี้。,พิพิธภัณฑ์ออร์แซในกรุงปารีสในประเทศฝรั่งเศส,4,ChromaDB,doc-05621,431,iapp_wiki_qa_squad,0.5572077035903931,distance,"เลขที่อยู่ไอพี[1] (อังกฤษ: IP address: Internet Protocol address[2]) หรือชื่ออื่นเช่น ที่อยู่ไอพี, หมายเลขไอพี, เลขไอพี, ไอพีแอดเดรส คือฉลากหมายเลขที่กำหนดให้แก"
query-013,ฉันยังไม่สามารถแสดงสถานะหรือตำแหน่งของคุณได้ในขณะนี้。,พิพิธภัณฑ์ออร์แซในกรุงปารีสในประเทศฝรั่งเศส,5,ChromaDB,doc-05622,432,iapp_wiki_qa_squad,0.5572077035903931,distance,"เลขที่อยู่ไอพี[1] (อังกฤษ: IP address: Internet Protocol address[2]) หรือชื่ออื่นเช่น ที่อยู่ไอพี, หมายเลขไอพี, เลขไอพี, ไอพีแอดเดรส คือฉลากหมายเลขที่กำหนดให้แก"
query-014,ภาพยนต์เรื่องแรกของโลกคือเรื่องอะไร?,Arrival of a Train at La Ciotat,1,FAISS,doc-06739,1549,iapp_wiki_qa_squad,0.5451284050941467,similarity,"คิงคอง (อังกฤษ: King Kong) เป็นชื่อของตัวละครสมมุติ ที่เป็นลิงยักษ์ ชื่อ ""คอง"" อาศัยอยู่บน ""เกาะหัวกะโหลก"" เกาะลึกลับกลางมหาสมุทรอินเดียคิงคองปรากฏอยู่ในผลงานภา"
query-014,ภาพยนต์เรื่องแรกของโลกคือเรื่องอะไร?,Arrival of a Train at La Ciotat,2,FAISS,doc-06738,1548,iapp_wiki_qa_squad,0.5451284050941467,similarity,"คิงคอง (อังกฤษ: King Kong) เป็นชื่อของตัวละครสมมุติ ที่เป็นลิงยักษ์ ชื่อ ""คอง"" อาศัยอยู่บน ""เกาะหัวกะโหลก"" เกาะลึกลับกลางมหาสมุทรอินเดียคิงคองปรากฏอยู่ในผลงานภา"
query-014,ภาพยนต์เรื่องแรกของโลกคือเรื่องอะไร?,Arrival of a Train at La Ciotat,3,FAISS,doc-06737,1547,iapp_wiki_qa_squad,0.5451284050941467,similarity,"คิงคอง (อังกฤษ: King Kong) เป็นชื่อของตัวละครสมมุติ ที่เป็นลิงยักษ์ ชื่อ ""คอง"" อาศัยอยู่บน ""เกาะหัวกะโหลก"" เกาะลึกลับกลางมหาสมุทรอินเดียคิงคองปรากฏอยู่ในผลงานภา"
query-014,ภาพยนต์เรื่องแรกของโลกคือเรื่องอะไร?,Arrival of a Train at La Ciotat,4,FAISS,doc-06736,1546,iapp_wiki_qa_squad,0.5451284050941467,similarity,"คิงคอง (อังกฤษ: King Kong) เป็นชื่อของตัวละครสมมุติ ที่เป็นลิงยักษ์ ชื่อ ""คอง"" อาศัยอยู่บน ""เกาะหัวกะโหลก"" เกาะลึกลับกลางมหาสมุทรอินเดียคิงคองปรากฏอยู่ในผลงานภา"
query-014,ภาพยนต์เรื่องแรกของโลกคือเรื่องอะไร?,Arrival of a Train at La Ciotat,5,FAISS,doc-08245,3055,iapp_wiki_qa_squad,0.5371865630149841,similarity,ไอ้แมงมุม (อังกฤษ: Spider-Man) เป็นภาพยนตร์ซูเปอร์ฮีโรอเมริกันในปี 2002 สร้างจากการ์ตูนของมาร์เวล เรื่อง ไอ้แมงมุม เป็นภาพยนตร์ภาคแรกในชุด ไอ้แมงมุม กำกับโดย แซ
query-014,ภาพยนต์เรื่องแรกของโลกคือเรื่องอะไร?,Arrival of a Train at La Ciotat,1,ChromaDB,doc-06736,1546,iapp_wiki_qa_squad,0.4548714756965637,distance,"คิงคอง (อังกฤษ: King Kong) เป็นชื่อของตัวละครสมมุติ ที่เป็นลิงยักษ์ ชื่อ ""คอง"" อาศัยอยู่บน ""เกาะหัวกะโหลก"" เกาะลึกลับกลางมหาสมุทรอินเดียคิงคองปรากฏอยู่ในผลงานภา"
query-014,ภาพยนต์เรื่องแรกของโลกคือเรื่องอะไร?,Arrival of a Train at La Ciotat,2,ChromaDB,doc-06737,1547,iapp_wiki_qa_squad,0.4548714756965637,distance,"คิงคอง (อังกฤษ: King Kong) เป็นชื่อของตัวละครสมมุติ ที่เป็นลิงยักษ์ ชื่อ ""คอง"" อาศัยอยู่บน ""เกาะหัวกะโหลก"" เกาะลึกลับกลางมหาสมุทรอินเดียคิงคองปรากฏอยู่ในผลงานภา"
query-014,ภาพยนต์เรื่องแรกของโลกคือเรื่องอะไร?,Arrival of a Train at La Ciotat,3,ChromaDB,doc-06738,1548,iapp_wiki_qa_squad,0.4548714756965637,distance,"คิงคอง (อังกฤษ: King Kong) เป็นชื่อของตัวละครสมมุติ ที่เป็นลิงยักษ์ ชื่อ ""คอง"" อาศัยอยู่บน ""เกาะหัวกะโหลก"" เกาะลึกลับกลางมหาสมุทรอินเดียคิงคองปรากฏอยู่ในผลงานภา"
query-014,ภาพยนต์เรื่องแรกของโลกคือเรื่องอะไร?,Arrival of a Train at La Ciotat,4,ChromaDB,doc-06739,1549,iapp_wiki_qa_squad,0.4548714756965637,distance,"คิงคอง (อังกฤษ: King Kong) เป็นชื่อของตัวละครสมมุติ ที่เป็นลิงยักษ์ ชื่อ ""คอง"" อาศัยอยู่บน ""เกาะหัวกะโหลก"" เกาะลึกลับกลางมหาสมุทรอินเดียคิงคองปรากฏอยู่ในผลงานภา"
query-014,ภาพยนต์เรื่องแรกของโลกคือเรื่องอะไร?,Arrival of a Train at La Ciotat,5,ChromaDB,doc-08247,3057,iapp_wiki_qa_squad,0.46281325817108154,distance,ไอ้แมงมุม (อังกฤษ: Spider-Man) เป็นภาพยนตร์ซูเปอร์ฮีโรอเมริกันในปี 2002 สร้างจากการ์ตูนของมาร์เวล เรื่อง ไอ้แมงมุม เป็นภาพยนตร์ภาคแรกในชุด ไอ้แมงมุม กำกับโดย แซ
